time,open,high,low,close,line4,si_dir,si_close,kernel estimate,synthetic renko close,last_state_code,kern_reg,open long,open short,exit_renko,regime flip → long,regime flip → short,kernel regression estimate,distance above kernel,distance below kernel,buy,sell,stopbuy,stopsell,upper envelope: far,upper envelope: average,upper envelope: near,envelope midline,lower envelope: near,lower envelope: average,lower envelope: far,chars,chars.1,chars.2,chars.3,shapes,shapes.1,volume,dt,dt_utc,close_all,state_code,state_label,kern_est,open_long,open_short,renko_syn_close,lor_flip_long,lor_flip_short,lor_buy_sig,lor_sell_sig,v_buy_sig,v_sell_sig,r_down,rs_down,r_up,rs_up,bar_i,lor_event,lor_trade_id,lor_pos,v_event,v_trade_id,v_pos
2026-02-23T10:50:30+08:00,5189.60000,5189.60000,5188.80000,5189.00000,5194.17651,-1,87.26000,5193.70176,5189.32500,2,1,0,0,0,0,0,5193.55496,,,,,,,5201.54756,5198.30057,5195.05357,5193.55496,5192.05634,5188.80935,5185.56236,0,0,0,0,,,12,2026-02-23 10:50:30+08:00,2026-02-23 02:50:30+00:00,0,2,FAST,5193.55496,0,0,5189.32500,0,0,0,0,0,0,1,1,1,1,250,,,0,,,0
2026-02-23T10:50:45+08:00,5188.50000,5188.80000,5187.80000,5188.30000,5194.31899,1,87.28500,5193.07125,5188.32500,2,-1,0,1,0,0,1,5192.93300,,,,,,,5200.93082,5197.68170,5194.43259,5192.93300,5191.43341,5188.18430,5184.93519,0,0,0,0,,,16,2026-02-23 10:50:45+08:00,2026-02-23 02:50:45+00:00,0,2,FAST,5192.93300,0,1,5188.32500,0,1,0,0,0,0,1,1,1,1,251,,,0,,,0
2026-02-23T10:51:00+08:00,5188.70000,5188.80000,5186.40000,5187.30000,5194.44173,-1,87.23500,5192.38629,5187.32500,2,-1,0,0,0,0,0,5192.23038,,,,,,,5200.25171,5196.99304,5193.73438,5192.23038,5190.72639,5187.46772,5184.20906,0,0,1,0,,,27,2026-02-23 10:51:00+08:00,2026-02-23 02:51:00+00:00,0,2,FAST,5192.23038,0,0,5187.32500,0,0,0,0,0,0,1,1,1,1,252,,,0,,,0
2026-02-23T10:51:15+08:00,5187.20000,5187.30000,5185.80000,5186.37500,5194.54283,0,87.23500,5191.65840,5186.82500,2,-1,0,0,0,0,0,5191.49706,,,,,,,5199.54825,5196.27745,5193.00666,5191.49706,5189.98746,5186.71666,5183.44586,0,0,0,0,,,14,2026-02-23 10:51:15+08:00,2026-02-23 02:51:15+00:00,0,2,FAST,5191.49706,0,0,5186.82500,0,0,0,0,0,0,1,1,1,1,253,,,0,,,0
2026-02-23T10:51:30+08:00,5186.50000,5186.60000,5185.60000,5185.90000,5194.62169,0,87.23500,5190.93584,5186.32500,2,-1,0,0,0,0,0,5190.76787,,,,,,,5198.84853,5195.56576,5192.28299,5190.76787,5189.25275,5185.96998,5182.68721,0,0,0,0,,,26,2026-02-23 10:51:30+08:00,2026-02-23 02:51:30+00:00,0,2,FAST,5190.76787,0,0,5186.32500,0,0,0,0,0,0,1,1,1,1,254,,,0,,,0
2026-02-23T10:51:45+08:00,5186.50000,5188.20000,5186.50000,5187.77500,5194.68166,1,87.29000,5190.43837,5187.32500,2,-1,0,0,1,0,0,5190.32211,,,,,,,5198.43942,5195.14176,5191.84411,5190.32211,5188.80012,5185.50246,5182.20480,0,0,0,0,,,23,2026-02-23 10:51:45+08:00,2026-02-23 02:51:45+00:00,1,2,FAST,5190.32211,0,0,5187.32500,0,0,0,0,0,0,1,1,1,1,255,,,0,,,0
2026-02-23T10:52:00+08:00,5188.80000,5189.10000,5188.40000,5188.87500,5194.72430,1,87.31500,5190.09507,5188.82500,1,-1,0,0,0,0,0,5190.00262,,,,,,,5198.15104,5194.84075,5191.53045,5190.00262,5188.47479,5185.16449,5181.85420,0,0,0,0,,,16,2026-02-23 10:52:00+08:00,2026-02-23 02:52:00+00:00,0,1,IMPULSE,5190.00262,0,0,5188.82500,0,0,0,0,0,0,1,1,1,1,256,,,0,,,0
2026-02-23T10:52:15+08:00,5188.70000,5190.20000,5188.70000,5189.47500,5194.75064,-1,87.30500,5189.85926,5189.32500,2,-1,0,0,0,0,0,5189.78183,,,,,,,5197.96511,5194.64065,5191.31619,5189.78183,5188.24746,5184.92300,5181.59855,0,0,0,0,,,23,2026-02-23 10:52:15+08:00,2026-02-23 02:52:15+00:00,0,2,FAST,5189.78183,0,0,5189.32500,0,0,0,0,0,0,1,1,1,1,257,,,0,,,0
2026-02-23T10:52:30+08:00,5189.20000,5189.60000,5189.10000,5189.32500,5194.76101,-1,87.27500,5189.66008,5189.32500,2,-1,0,0,0,0,0,5189.59237,,,,,,,5197.80146,5194.46652,5191.13158,5189.59237,5188.05317,5184.71823,5181.38329,0,0,0,0,,,12,2026-02-23 10:52:30+08:00,2026-02-23 02:52:30+00:00,0,2,FAST,5189.59237,0,0,5189.32500,0,0,0,0,0,0,1,1,1,1,258,,,0,,,0
2026-02-23T10:52:45+08:00,5189.70000,5191.60000,5189.70000,5190.97500,5194.75824,1,87.32000,5189.65663,5190.82500,1,-1,0,0,0,0,0,5189.62911,,,,,,,5197.87190,5194.52327,5191.17463,5189.62911,5188.08358,5184.73495,5181.38631,0,0,0,0,,,43,2026-02-23 10:52:45+08:00,2026-02-23 02:52:45+00:00,0,1,IMPULSE,5189.62911,0,0,5190.82500,0,0,0,0,0,0,1,1,1,1,259,,,0,,,0
2026-02-23T10:53:00+08:00,5191.50000,5192.00000,5191.10000,5191.47500,5194.74303,-1,87.29000,5189.73581,5191.32500,2,-1,0,0,0,0,0,5189.71102,,,,,,,5197.98309,5194.62256,5191.26204,5189.71102,5188.16001,5184.79949,5181.43896,0,0,0,0,,,24,2026-02-23 10:53:00+08:00,2026-02-23 02:53:00+00:00,0,2,FAST,5189.71102,0,0,5191.32500,0,0,0,0,0,0,1,1,1,1,260,,,0,,,0
2026-02-23T10:53:15+08:00,5191.70000,5192.00000,5191.60000,5191.90000,5194.71622,0,87.29000,5189.88302,5191.82500,2,-1,0,0,0,0,0,5189.87548,,,,,,,5198.16610,5194.79804,5191.42997,5189.87548,5188.32099,5184.95293,5181.58487,0,0,0,0,,,8,2026-02-23 10:53:15+08:00,2026-02-23 02:53:15+00:00,0,2,FAST,5189.87548,0,0,5191.82500,0,0,0,0,0,0,1,1,1,1,261,,,0,,,0
2026-02-23T10:53:30+08:00,5191.60000,5191.60000,5191.60000,5191.60000,5194.67810,0,87.29000,5190.02180,5191.82500,2,-1,0,0,0,0,0,5190.02061,,,,,,,5198.31431,5194.94500,5191.57568,5190.02061,5188.46554,5185.09622,5181.72691,0,0,0,0,,,2,2026-02-23 10:53:30+08:00,2026-02-23 02:53:30+00:00,0,2,FAST,5190.02061,0,0,5191.82500,0,0,0,0,0,0,1,1,1,1,262,,,0,,,0
2026-02-23T10:53:45+08:00,5191.40000,5191.40000,5191.40000,5191.40000,5194.62829,0,87.29000,5190.15333,5191.82500,2,-1,0,0,0,0,0,5190.15710,,,,,,,5198.43892,5195.07443,5191.70994,5190.15710,5188.60426,5185.23977,5181.87528,0,0,0,0,,,1,2026-02-23 10:53:45+08:00,2026-02-23 02:53:45+00:00,0,2,FAST,5190.15710,0,0,5191.82500,0,0,0,0,0,0,1,1,1,1,263,,,0,,,0
2026-02-23T10:54:00+08:00,5191.10000,5192.10000,5191.10000,5191.85000,5194.56829,1,87.30500,5190.33004,5191.82500,2,-1,0,0,0,0,0,5190.36022,,,,,,,5198.62801,5195.26922,5191.91043,5190.36022,5188.81001,5185.45122,5182.09243,0,0,0,0,,,6,2026-02-23 10:54:00+08:00,2026-02-23 02:54:00+00:00,0,2,FAST,5190.36022,0,0,5191.82500,0,0,0,0,0,0,1,1,1,1,264,,,0,,,0
2026-02-23T10:54:15+08:00,5192.40000,5192.50000,5192.40000,5192.47500,5194.50053,1,87.31000,5190.56203,5192.32500,3,-1,0,0,0,0,0,5190.59647,,,,,,,5198.83789,5195.48981,5192.14174,5190.59647,5189.05121,5185.70313,5182.35505,0,0,0,0,,,6,2026-02-23 10:54:15+08:00,2026-02-23 02:54:15+00:00,0,3,SLOW,5190.59647,0,0,5192.32500,0,0,0,0,0,0,1,1,1,1,265,,,0,,,0
2026-02-23T10:54:30+08:00,5192.70000,5193.00000,5192.60000,5192.75000,5194.42504,1,87.33000,5190.81278,5192.32500,3,-1,0,0,0,0,0,5190.84369,,,,,,,5199.05088,5195.71671,5192.38254,5190.84369,5189.30485,5185.97068,5182.63651,0,0,0,0,,,11,2026-02-23 10:54:30+08:00,2026-02-23 02:54:30+00:00,0,3,SLOW,5190.84369,0,0,5192.32500,0,0,0,0,0,0,1,1,1,1,266,,,0,,,0
2026-02-23T10:54:45+08:00,5193.30000,5195.00000,5193.30000,5194.57500,5194.34386,1,87.34500,5191.21765,5194.32500,1,-1,0,0,0,0,0,5191.28692,,,,,,,5199.46884,5196.14494,5192.82103,5191.28692,5189.75281,5186.42890,5183.10500,0,0,0,0,,,13,2026-02-23 10:54:45+08:00,2026-02-23 02:54:45+00:00,0,1,IMPULSE,5191.28692,0,0,5194.32500,0,0,0,0,0,0,1,1,1,1,267,,,0,,,0
2026-02-23T10:55:00+08:00,5195.20000,5195.20000,5194.00000,5194.55000,5194.25807,1,87.38500,5191.60363,5194.32500,1,-1,0,0,0,0,0,5191.66681,,,,,,,5199.82686,5196.51184,5193.19682,5191.66681,5190.13680,5186.82178,5183.50675,0,0,0,0,,,19,2026-02-23 10:55:00+08:00,2026-02-23 02:55:00+00:00,0,1,IMPULSE,5191.66681,0,0,5194.32500,0,0,0,0,0,0,1,1,1,1,268,,,0,,,0
2026-02-23T10:55:15+08:00,5194.90000,5194.90000,5194.10000,5194.30000,5194.16897,0,87.38500,5191.94516,5194.32500,1,-1,0,0,0,0,0,5191.98759,,,,,,,5200.12455,5196.81891,5193.51327,5191.98759,5190.46191,5187.15627,5183.85063,0,0,0,0,,,7,2026-02-23 10:55:15+08:00,2026-02-23 02:55:15+00:00,0,1,IMPULSE,5191.98759,0,0,5194.32500,0,0,0,0,0,0,1,1,1,1,269,,,0,,,0
2026-02-23T10:55:30+08:00,5193.80000,5195.30000,5193.30000,5194.45000,5194.07732,-1,87.37000,5192.27512,5194.32500,1,1,0,0,0,1,0,5192.32781,,,,,,,5200.45538,5197.15356,5193.85173,5192.32781,5190.80389,5187.50207,5184.20024,0,0,0,0,,,16,2026-02-23 10:55:30+08:00,2026-02-23 02:55:30+00:00,0,1,IMPULSE,5192.32781,0,0,5194.32500,1,0,0,0,0,0,1,1,1,1,270,,,0,,,0
2026-02-23T10:55:45+08:00,5194.70000,5195.30000,5194.50000,5194.75000,5193.98462,-1,87.34500,5192.60535,5194.32500,1,1,0,0,0,0,0,5192.64056,,,,,,,5200.75797,5197.46027,5194.16257,5192.64056,5191.11854,5187.82084,5184.52314,0,0,0,0,,,23,2026-02-23 10:55:45+08:00,2026-02-23 02:55:45+00:00,0,1,IMPULSE,5192.64056,0,0,5194.32500,0,0,0,0,0,0,1,1,1,1,271,,,0,,,0
