time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,CLOSE,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-04T15:15:00+08:00,6958.25,6959,6957.25,6957.75,6946.380920559383,-1,88.765,6954.316258011756,6957.75,0,1,0,0,0,0,0,6954.48651899119,,,,,,,6984.210039241056,6972.134859139547,6960.05967903804,6954.48651899119,6948.91335894434,6936.838178842832,6924.762998741324,0,0,0,0,,,353
2026-02-04T15:20:00+08:00,6957.75,6959.5,6957.5,6959,6946.549177032975,1,89.74,6954.921752031482,6957.75,0,1,0,0,0,0,0,6955.098296097263,,,,,,,6984.657823052976,6972.649265227217,6960.64070740146,6955.098296097263,6949.555884793067,6937.547326967309,6925.538769141551,0,0,0,0,,,484
2026-02-04T15:25:00+08:00,6958.75,6959.25,6957.5,6958.25,6946.728924248688,1,89.985,6955.429982135187,6957.75,0,1,0,0,0,0,0,6955.583969085979,,,,,,,6984.972304149073,6973.033293029692,6961.094281910309,6955.583969085979,6950.073656261649,6938.134645142267,6926.195634022885,0,0,0,0,,,339
2026-02-04T15:30:00+08:00,6958,6958.5,6955.5,6958,6946.919399343549,-1,89.675,6955.805688872709,6957.75,0,1,0,0,0,0,0,6955.987989957977,,,,,,,6985.213398667913,6973.340576379502,6961.46775409109,6955.987989957977,6950.508225824865,6938.635403536453,6926.762581248042,0,0,0,0,,,856
2026-02-04T15:35:00+08:00,6958,6959.5,6957.75,6959.25,6947.12024490735,-1,89.35,6956.258320472849,6957.75,0,1,0,0,0,0,0,6956.4524311171745,,,,,,,6985.508262554233,6973.704331032928,6961.900399511623,6956.4524311171745,6951.004462722726,6939.200531201421,6927.396599680116,0,0,0,0,,,425
2026-02-04T15:40:00+08:00,6959,6960,6958.75,6959.5,6947.331600816129,1,89.72,6956.7070325323875,6959,3,1,0,0,0,0,0,6956.890536666165,,,,,,,6985.764415717238,6974.03440235274,6962.304388988241,6956.890536666165,6951.476684344088,6939.74667097959,6928.016657615091,0,0,0,0,,,508
2026-02-04T15:45:00+08:00,6959.25,6959.75,6958,6959,6947.550947931193,1,90.01,6957.0654830832955,6959,3,1,0,0,0,0,0,6957.238356941955,,,,,,,6985.9242851772,6974.2706268316315,6962.616968486063,6957.238356941955,6951.859745397847,6940.206087052279,6928.552428706711,0,0,0,0,,,741
2026-02-04T15:50:00+08:00,6959.25,6961,6959,6960.25,6947.779885380414,1,90.085,6957.486880890195,6959,3,1,0,0,0,0,0,6957.654111280856,,,,,,,6986.150244272783,6974.573690244813,6962.997136216843,6957.654111280856,6952.31108634487,6940.734532316899,6929.157978288929,0,0,0,0,,,598
2026-02-04T15:55:00+08:00,6960.5,6960.75,6958.25,6959,6948.017574977238,-1,90.035,6957.784446126423,6959,3,1,0,0,0,0,0,6957.912271663991,,,,,,,6986.223470465002,6974.722045952091,6963.220621439181,6957.912271663991,6952.603921888802,6941.102497375891,6929.601072862981,0,0,0,0,,,595
2026-02-04T16:00:00+08:00,6958.75,6960,6950.25,6951,6948.2574802035615,-1,89.74,6957.47719995462,6956.5,3,1,0,0,1,0,0,6957.400989082548,,,,,,,6985.6208478237495,6974.156530210137,6962.692212596524,6957.400989082548,6952.109765568573,6940.645447954959,6929.181130341347,0,0,0,0,,,2665
