time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-24T11:23:45+08:00,24882,24882.25,24880.75,24881,24873.80769115197,1,87.14,24880.608994383118,24881.4375,2,1,0,0,0,0,0,24880.63931234952,,,,,,,24893.554596096397,24888.30776207423,24883.060928052062,24880.63931234952,24878.21769664698,24872.970862624814,24867.724028602646,0,0,0,0,,,17
2026-02-24T11:24:00+08:00,24881.75,24883,24881,24882.25,24873.989991063325,0,87.14,24880.847558998765,24881.4375,2,1,0,0,0,0,0,24880.885881037335,,,,,,,24893.822206411554,24888.566824228277,24883.311442045,24880.885881037335,24878.46032002967,24873.204937846393,24867.949555663115,0,0,0,0,,,25
2026-02-24T11:24:15+08:00,24882.5,24883.75,24882.25,24882.5,24874.180050944553,1,87.255,24881.113404844382,24882.6875,3,1,0,0,0,0,0,24881.126934293417,,,,,,,24894.081040785903,24888.818435023328,24883.555829260757,24881.126934293417,24878.69803932608,24873.435433563507,24868.172827800932,0,0,0,0,,,16
2026-02-24T11:24:30+08:00,24882.75,24884.25,24881,24882.5,24874.377531636244,-1,87.24,24881.331860353384,24882.6875,3,1,0,0,0,0,0,24881.33583876597,,,,,,,24894.325352094194,24889.048362304602,24883.77137251501,24881.33583876597,24878.900305016927,24873.623315227334,24868.346325437742,0,0,0,0,,,119
2026-02-24T11:24:45+08:00,24882.75,24882.75,24879.75,24880.5,24874.580799867665,1,87.32,24881.371188673686,24882.6875,3,1,0,0,0,0,0,24881.339159029376,,,,,,,24894.378115625117,24889.0810395081,24883.783963391077,24881.339159029376,24878.894354667675,24873.597278550653,24868.300202433635,0,0,0,0,,,21
2026-02-24T11:25:00+08:00,24881,24881,24879,24879,24874.787577019237,-1,87.255,24881.265222933904,24880.1875,2,1,0,0,0,0,0,24881.186209868327,,,,,,,24894.276319273078,24888.9584623274,24883.64060538172,24881.186209868327,24878.731814354935,24873.413957409255,24868.096100463576,0,0,0,0,,,16
2026-02-24T11:25:15+08:00,24879.75,24880,24879,24879.25,24874.996669252738,0,87.255,24881.129533163486,24880.1875,2,1,0,0,0,0,0,24881.03839620809,,,,,,,24894.168799092375,24888.834572920634,24883.500346748893,24881.03839620809,24878.576445667284,24873.242219495543,24867.907993323803,0,0,0,0,,,12
2026-02-24T11:25:30+08:00,24879.75,24879.75,24877.75,24878.25,24875.206704184868,-1,87.13,24880.901047994823,24878.9375,2,1,0,0,0,0,0,24880.788528664503,,,,,,,24893.960077149597,24888.609135577528,24883.25819400546,24880.788528664503,24878.318863323548,24872.96792175148,24867.61698017941,0,0,0,0,,,17
2026-02-24T11:25:45+08:00,24878.75,24880,24878.75,24880,24875.418299566787,0,87.13,24880.77546593661,24878.9375,2,1,0,0,0,0,0,24880.694103995527,,,,,,,24893.898398600722,24888.53415391736,24883.169909234002,24880.694103995527,24878.218298757052,24872.854054073694,24867.489809390332,0,0,0,0,,,3
2026-02-24T11:26:00+08:00,24880.5,24880.5,24879,24879,24875.632012281643,0,87.13,24880.621894656502,24878.9375,2,1,0,0,0,0,0,24880.510120247953,,,,,,,24893.741566849018,24888.366291667335,24882.991016485652,24880.510120247953,24878.029224010254,24872.65394882857,24867.278673646888,0,0,0,0,,,5
2026-02-24T11:26:15+08:00,24878.75,24878.75,24877.75,24877.75,24875.845634308353,-1,87.085,24880.345096891437,24878.9375,2,1,0,0,0,0,0,24880.215823436956,,,,,,,24893.462956391166,24888.08130862852,24882.69966086587,24880.215823436956,24877.731986008042,24872.350338245393,24866.968690482747,0,0,0,0,,,8
2026-02-24T11:26:30+08:00,24878,24880.75,24877.25,24880.25,24876.056943202428,1,87.135,24880.22416193621,24878.9375,2,1,0,0,0,0,0,24880.158380221405,,,,,,,24893.44036425012,24888.044558238456,24882.64875222679,24880.158380221405,24877.66800821602,24872.272202204353,24866.87639619269,0,0,0,0,,,27
