time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
1770970500,24732.25,24737.75,24675,24682.25,24732.89611,,,,,,,24932.05942,24851.14932,24770.23923,24732.89611,24695.55299,24614.6429,24533.7328,0,0,0,0,,,1931
1770970800,24682.75,24722.5,24678.75,24721.75,24731.97258,,,,,,,24931.78826,24850.61314,24769.43802,24731.97258,24694.50714,24613.33202,24532.1569,0,0,0,0,,,1123
1770971100,24722.5,24748,24722,24744.75,24733.08494,,,,,,,24933.56852,24852.12207,24770.67561,24733.08494,24695.49427,24614.04782,24532.60137,0,0,0,0,,,932
1770971400,24743,24760.5,24725,24752.5,24734.84727,,,,,,,24936.11347,24854.34908,24772.58468,24734.84727,24697.10985,24615.34546,24533.58106,0,0,0,0,,,826
1770971700,24754,24756.75,24716,24724.25,24734.0264,,,,,,,24936.23599,24854.08834,24771.9407,24734.0264,24696.1121,24613.96445,24531.8168,0,0,0,0,,,726
1770972000,24724.5,24752.25,24721.25,24747.75,24735.32819,,,,,,,24938.50646,24855.96529,24773.42411,24735.32819,24697.23226,24614.69109,24532.14991,0,0,0,0,,,725
1770972300,24750,24777.25,24750,24768.5,24738.50115,,,,,,,24942.6123,24859.69214,24776.77199,24738.50115,24700.23031,24617.31015,24534.39,0,0,0,0,,,966
1770972600,24769.25,24785.5,24764.25,24775.5,24742.27797,,,,,,,24947.19988,24863.95036,24780.70083,24742.27797,24703.85511,24620.60559,24537.35606,0,0,0,0,,,883
1770972900,24776.5,24780,24765.5,24775.25,24745.91526,,,,,,,24951.44039,24867.9458,24784.45122,24745.91526,24707.37929,24623.88471,24540.39012,0,0,0,0,,,571
1770973200,24775.5,24778.25,24732,24734.5,24745.66274,,,,,,,24951.96566,24868.1551,24784.34454,24745.66274,24706.98094,24623.17038,24539.35982,0,0,0,0,,,980
1770973500,24735,24769,24733.25,24764,24747.91124,,,,,,,24955.03384,24870.89028,24786.74673,24747.91124,24709.07576,24624.9322,24540.78865,0,0,0,0,,,883
1770973800,24764.25,24779.25,24754.5,24756.75,24749.34081,,,,,,,24957.18868,24872.75048,24788.31228,24749.34081,24710.36933,24625.93114,24541.49294,0,0,0,0,,,527
1770974100,24755.25,24788.25,24754.5,24785.75,24753.24902,,,,,,,24961.8349,24877.09689,24792.35887,24753.24902,24714.13917,24629.40115,24544.66314,0,0,0,0,,,651
1770974400,24786,24804.5,24783.25,24797.5,24758.03023,,,,,,,24967.21491,24882.23364,24797.25236,24758.03023,24718.80811,24633.82683,24548.84556,0,0,0,0,,,1091
1770974700,24797,24807,24793,24795.5,24762.4124,,,,,,,24971.97412,24886.83967,24801.70522,24762.4124,24723.11957,24637.98512,24552.85067,0,0,0,0,,,596
1770975000,24795.5,24804.25,24784.5,24800,24766.92562,,,,,,,24976.71846,24891.49012,24806.26178,24766.92562,24727.58947,24642.36113,24557.13279,0,0,0,0,,,874
1770975300,24800.5,24803,24788.5,24796.5,24770.82076,,,,,,,24980.64514,24895.40399,24810.16283,24770.82076,24731.47869,24646.23754,24560.99639,0,0,0,0,,,447
1770975600,24795.5,24805.5,24785.75,24789.25,24773.76013,,,,,,,24983.49075,24898.28769,24813.08462,24773.76013,24734.43564,24649.23257,24564.02951,0,0,0,0,,,704
1770975900,24789.25,24808,24788.5,24801.5,24777.4774,,,,,,,24986.9994,24901.88109,24816.76277,24777.4774,24738.19202,24653.07371,24567.9554,0,0,0,0,,,996
1770976200,24803.75,24806.75,24780,24781.75,24779.08186,,,,,,,24988.38053,24903.35294,24818.32536,24779.08186,24739.83836,24654.81078,24569.78319,0,0,0,0,,,534
1770976500,24782.25,24786,24766,24774,24779.65081,,,,,,,24988.64274,24903.73977,24818.8368,24779.65081,24740.46482,24655.56185,24570.65888,0,0,0,0,,,1052
1770976800,24773.25,24788.5,24770.5,24783,24780.75145,,,,,,,24989.34025,24904.60105,24819.86185,24780.75145,24741.64105,24656.90186,24572.16266,0,0,0,0,,,504
1770977100,24780.75,24786.5,24759.5,24761.5,24779.63029,,,,,,,24987.83783,24903.25352,24818.6692,24779.63029,24740.59138,24656.00706,24571.42275,0,0,0,0,,,662
1770977400,24762.25,24790.25,24762.25,24785.5,24780.49628,,,,,,,24988.366,24903.91893,24819.47185,24780.49628,24741.52071,24657.07363,24572.62656,0,0,0,0,,,655
1770977700,24786.5,24790.25,24776,24788.25,24781.46171,,,,,,,24988.87379,24904.61263,24820.35147,24781.46171,24742.57194,24658.31079,24574.04963,0,0,0,0,,,329
1770978000,24788.25,24799.5,24786.75,24793.25,24782.75623,,,,,,,24989.58208,24905.55908,24821.53607,24782.75623,24743.97638,24659.95337,24575.93037,0,0,0,0,,,594
