time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-01-27T22:05:00+08:00,5064,5067,5054.6,5065.8,5074.936501,,,,,,,5127.553237,5106.177688,5084.802139,5074.936501,5065.070863,5043.695315,5022.319766,0,0,0,0,,,4937
2026-01-27T22:10:00+08:00,5065.8,5068,5050.8,5055.9,5072.910813,,,,,,,5125.89082,5104.367692,5082.844564,5072.910813,5062.977061,5041.453933,5019.930806,0,0,0,0,,,4768
2026-01-27T22:15:00+08:00,5055.9,5059.6,5042,5050.7,5070.494297,,,,,,,5123.947889,5102.232367,5080.516845,5070.494297,5060.471748,5038.756227,5017.040705,0,0,0,0,,,7116
2026-01-27T22:20:00+08:00,5050.4,5059.4,5048.4,5055.5,5068.619623,,,,,,,5122.57062,5100.653028,5078.735435,5068.619623,5058.503811,5036.586218,5014.668625,0,0,0,0,,,3779
2026-01-27T22:25:00+08:00,5055.8,5061.8,5054.8,5054.9,5066.819869,,,,,,,5121.238522,5099.130944,5077.023367,5066.819869,5056.616372,5034.508794,5012.401217,0,0,0,0,,,2941
2026-01-27T22:30:00+08:00,5055.2,5067.9,5054.4,5061.8,5065.797335,,,,,,,5120.728877,5098.412938,5076.096999,5065.797335,5055.497671,5033.181732,5010.865793,0,0,0,0,,,5371
2026-01-27T22:35:00+08:00,5061.6,5072.5,5058.3,5063.6,5065.085559,,,,,,,5120.578776,5098.034657,5075.490537,5065.085559,5054.680581,5032.136462,5009.592343,0,0,0,0,,,4591
2026-01-27T22:40:00+08:00,5063.5,5077.9,5062.1,5075.1,5065.55712,,,,,,,5121.675157,5098.877204,5076.079252,5065.55712,5055.034988,5032.237035,5009.439083,0,0,0,0,,,4735
2026-01-27T22:45:00+08:00,5074.7,5075.1,5057.3,5060.4,5064.796676,,,,,,,5121.620606,5098.535885,5075.451163,5064.796676,5054.142189,5031.057467,5007.972745,0,0,0,0,,,5256
2026-01-27T22:50:00+08:00,5060.7,5063,5052.2,5059.2,5064.028559,,,,,,,5121.549129,5098.181398,5074.813666,5064.028559,5053.243452,5029.87572,5006.507988,0,0,0,0,5048.1,,5041
2026-01-27T22:55:00+08:00,5059.1,5059.2,5046.1,5048.1,5062.334219,,,,,,,5120.565046,5096.908773,5073.252499,5062.334219,5051.415939,5027.759665,5004.103392,0,0,0,0,,,5302
2026-01-27T23:00:00+08:00,5047.3,5064.7,5042.5,5059,5061.727901,,,,,,,5120.78834,5096.795037,5072.801733,5061.727901,5050.654068,5026.660765,5002.667461,0,0,0,0,,,6129
2026-01-27T23:05:00+08:00,5058.6,5065.4,5056.1,5060,5061.301482,,,,,,,5121.14753,5096.835073,5072.522616,5061.301482,5050.080348,5025.767891,5001.455433,0,0,0,0,,,3932
2026-01-27T23:10:00+08:00,5059.8,5066.6,5046.4,5053.7,5060.375727,,,,,,,5121.091676,5096.425821,5071.759967,5060.375727,5048.991486,5024.325632,4999.659778,0,0,0,0,,,6595
2026-01-27T23:15:00+08:00,5053.8,5070.7,5052.1,5067,5060.730502,,,,,,,5122.374743,5097.33177,5072.288797,5060.730502,5049.172207,5024.129235,4999.086262,0,0,0,0,,,5802
2026-01-27T23:20:00+08:00,5067.3,5071.8,5064.3,5071.6,5061.575175,,,,,,,5124.065612,5098.678872,5073.292132,5061.575175,5049.858218,5024.471478,4999.084738,0,0,0,0,,,3172
2026-01-27T23:25:00+08:00,5071.6,5073.3,5063.8,5065.7,5061.91243,,,,,,,5125.187192,5099.48182,5073.776448,5061.91243,5050.048413,5024.343041,4998.637669,0,0,0,0,,,3644
2026-01-27T23:30:00+08:00,5065.5,5076.5,5064.9,5074.2,5063.047681,,,,,,,5127.070146,5101.06102,5075.051893,5063.047681,5051.043468,5025.034342,4999.025215,0,0,0,0,,,3626
2026-01-27T23:35:00+08:00,5074.4,5083.5,5073.6,5079.7,5064.687715,,,,,,,5129.400116,5103.110703,5076.82129,5064.687715,5052.554139,5026.264726,4999.975313,0,0,0,0,,,4487
2026-01-27T23:40:00+08:00,5079.6,5079.6,5075,5077.5,5066.10465,,,,,,,5131.384832,5104.864758,5078.344684,5066.10465,5053.864616,5027.344543,5000.824469,0,0,0,0,,,2300
2026-01-27T23:45:00+08:00,5077.3,5083.7,5076.8,5082.7,5067.944388,,,,,,,5133.701569,5106.987714,5080.27386,5067.944388,5055.614917,5028.901062,5002.187207,0,0,0,0,,,2988
2026-01-27T23:50:00+08:00,5082.8,5084.7,5079.8,5081,5069.544624,,,,,,,5135.669175,5108.806076,5081.942977,5069.544624,5057.14627,5030.283171,5003.420072,0,0,0,0,,,2516
2026-01-27T23:55:00+08:00,5081.1,5088.3,5078.6,5087.9,5071.679769,,,,,,,5138.126188,5111.13233,5084.138473,5071.679769,5059.221066,5032.227208,5005.233351,0,0,0,0,,,2987
2026-01-28T00:00:00+08:00,5087.6,5088.8,5081.7,5082.7,5073.215506,,,,,,,5139.913504,5112.817442,5085.721381,5073.215506,5060.709632,5033.61357,5006.517509,0,0,0,0,,,3184
2026-01-28T00:05:00+08:00,5082.8,5089.1,5080.4,5087.3,5075.026822,,,,,,,5141.931556,5114.751508,5087.57146,5075.026822,5062.482185,5035.302137,5008.122089,0,0,0,0,,,2414
2026-01-28T00:10:00+08:00,5087.3,5095.7,5087.2,5092.1,5077.135633,,,,,,,5144.207645,5116.95964,5089.711636,5077.135633,5064.559631,5037.311627,5010.063622,0,0,0,0,,,4632
2026-01-28T00:15:00+08:00,5092.1,5099,5090.3,5097.3,5079.574673,,,,,,,5146.782048,5119.479052,5092.176056,5079.574673,5066.97329,5039.670294,5012.367298,0,0,0,0,,,3788
2026-01-28T00:20:00+08:00,5097.3,5100.4,5090.5,5091.2,5081.283824,,,,,,,5148.614721,5121.261544,5093.908367,5081.283824,5068.659281,5041.306104,5013.952927,0,0,0,0,,,4118
2026-01-28T00:25:00+08:00,5091,5096.6,5091,5095.6,5083.229165,,,,,,,5150.623595,5123.244608,5095.865621,5083.229165,5070.59271,5043.213723,5015.834736,0,0,0,0,,,2289
2026-01-28T00:30:00+08:00,5095.7,5096.5,5088.2,5089.7,5084.462307,,,,,,,5151.898478,5124.502533,5097.106589,5084.462307,5071.818025,5044.422081,5017.026136,0,0,0,0,,,3273
2026-01-28T00:35:00+08:00,5089.9,5091.8,5086.4,5089.1,5085.457676,,,,,,,5152.884095,5125.492112,5098.100129,5085.457676,5072.815222,5045.423239,5018.031256,0,0,0,0,,,2045
2026-01-28T00:40:00+08:00,5089.4,5095.6,5082.7,5085.5,5085.962869,,,,,,,5153.424275,5126.018079,5098.611882,5085.962869,5073.313855,5045.907658,5018.501462,0,0,0,0,,,4152
2026-01-28T00:45:00+08:00,5085.5,5088.6,5083.9,5086.3,5086.387774,,,,,,,5153.830103,5126.431657,5099.03321,5086.387774,5073.742337,5046.343891,5018.945444,0,0,0,0,,,1905
2026-01-28T00:50:00+08:00,5086.4,5089.5,5084.6,5086.9,5086.743725,,,,,,,5154.118505,5126.7475,5099.376496,5086.743725,5074.110954,5046.739949,5019.368945,0,0,0,0,,,1667
2026-01-28T00:55:00+08:00,5086.7,5087.5,5080.5,5085.2,5086.82961,,,,,,,5154.117035,5126.781518,5099.446002,5086.82961,5074.213218,5046.877702,5019.542186,0,0,0,0,,,2207
2026-01-28T01:00:00+08:00,5085.2,5086.5,5080.8,5081.5,5086.5186,,,,,,,5153.685704,5126.399068,5099.112432,5086.5186,5073.924767,5046.638131,5019.351495,0,0,0,0,,,2099
2026-01-28T01:05:00+08:00,5081.6,5085,5077.7,5084.9,5086.459073,,,,,,,5153.496685,5126.262655,5099.028626,5086.459073,5073.889521,5046.655492,5019.421462,0,0,0,0,,,2732
2026-01-28T01:10:00+08:00,5084.8,5090.2,5082.8,5089.5,5086.792991,,,,,,,5153.695179,5126.516165,5099.337151,5086.792991,5074.248831,5047.069817,5019.890803,0,0,0,0,,,2435
2026-01-28T01:15:00+08:00,5089.4,5092.3,5076.6,5080.3,5086.244088,,,,,,,5153.106524,5125.94366,5098.780795,5086.244088,5073.707381,5046.544516,5019.381651,0,0,0,0,,,4461
2026-01-28T01:20:00+08:00,5081.1,5084.6,5079.2,5081.8,5085.81645,,,,,,,5152.611476,5125.475996,5098.340517,5085.81645,5073.292382,5046.156903,5019.021423,0,0,0,0,,,1641
2026-01-28T01:25:00+08:00,5081.9,5086,5081,5084.7,5085.662261,,,,,,,5152.355997,5125.261667,5098.167337,5085.662261,5073.157186,5046.062856,5018.968525,0,0,0,0,,,1288
2026-01-28T01:30:00+08:00,5084.6,5087.2,5082.3,5084.2,5085.454863,,,,,,,5152.013699,5124.974172,5097.934645,5085.454863,5072.975081,5045.935554,5018.896027,0,0,0,0,,,1417
2026-01-28T01:35:00+08:00,5083.9,5085.7,5077.7,5081.1,5084.976925,,,,,,,5151.408217,5124.420504,5097.432792,5084.976925,5072.521057,5045.533345,5018.545633,0,0,0,0,,,2230
2026-01-28T01:40:00+08:00,5081.9,5082.5,5075.7,5079.6,5084.393454,,,,,,,5150.69006,5123.757064,5096.824068,5084.393454,5071.962841,5045.029844,5018.096848,0,0,0,0,,,2399
2026-01-28T01:45:00+08:00,5079.2,5083.5,5074.6,5076.7,5083.563508,,,,,,,5149.744174,5122.858278,5095.972383,5083.563508,5071.154633,5044.268738,5017.382842,0,0,0,0,,,2319
2026-01-28T01:50:00+08:00,5076.6,5082.8,5074.7,5080.1,5083.075465,,,,,,,5149.149702,5122.307043,5095.464384,5083.075465,5070.686545,5043.843886,5017.001228,0,0,0,0,,,1807
2026-01-28T01:55:00+08:00,5080.3,5084.1,5078.3,5079.3,5082.562742,,,,,,,5148.512995,5121.720705,5094.928415,5082.562742,5070.19707,5043.40478,5016.612489,0,0,0,0,,,1199
2026-01-28T02:00:00+08:00,5079.2,5085.5,5079.1,5080.3,5082.181304,,,,,,,5147.997251,5121.259523,5094.521794,5082.181304,5069.840814,5043.103086,5016.365358,0,0,0,0,,,1738
2026-01-28T02:05:00+08:00,5080.2,5080.2,5073.8,5079.3,5081.758898,,,,,,,5147.431068,5120.751749,5094.07243,5081.758898,5069.445366,5042.766047,5016.086728,0,0,0,0,,,2506
2026-01-28T02:10:00+08:00,5079.3,5083.1,5077.5,5079.2,5081.365102,,,,,,,5146.874095,5120.261067,5093.648039,5081.365102,5069.082166,5042.469138,5015.856109,0,0,0,0,,,1769
2026-01-28T02:15:00+08:00,5079.5,5084.4,5078.4,5081.4,5081.224965,,,,,,,5146.557821,5120.016348,5093.474876,5081.224965,5068.975055,5042.433582,5015.89211,0,0,0,0,,,1811
2026-01-28T02:20:00+08:00,5081,5083.7,5077.4,5078.6,5080.86489,,,,,,,5146.013169,5119.546681,5093.080192,5080.86489,5068.649587,5042.183099,5015.71661,0,0,0,0,,,2335
2026-01-28T02:25:00+08:00,5078.8,5086.8,5076.5,5082.7,5080.911098,,,,,,,5145.916257,5119.507911,5093.099565,5080.911098,5068.722631,5042.314285,5015.905939,0,0,0,0,,,2645
2026-01-28T02:30:00+08:00,5082.9,5090,5082.9,5086.7,5081.349901,,,,,,,5146.214506,5119.86326,5093.512015,5081.349901,5069.187788,5042.836542,5016.485297,0,0,0,0,,,2542
2026-01-28T02:35:00+08:00,5086.6,5090.1,5086.4,5088.2,5081.957369,,,,,,,5146.64272,5120.364296,5094.085872,5081.957369,5069.828865,5043.550442,5017.272018,0,0,0,0,,,1154
2026-01-28T02:40:00+08:00,5088,5088.1,5084.1,5086.6,5082.421265,,,,,,,5146.894208,5120.702075,5094.509942,5082.421265,5070.332588,5044.140455,5017.948322,0,0,0,0,,,1229
2026-01-28T02:45:00+08:00,5086.4,5090.8,5086.1,5090.6,5083.252884,,,,,,,5147.489752,5121.393525,5095.297297,5083.252884,5071.208472,5045.112244,5019.016017,0,0,0,0,,,1386
2026-01-28T02:50:00+08:00,5090.6,5093.3,5090.1,5090.4,5084.04766,,,,,,,5148.008783,5122.024577,5096.040371,5084.04766,5072.05495,5046.070743,5020.086537,0,0,0,0,,,1633
2026-01-28T02:55:00+08:00,5090.2,5093.7,5085.1,5085.8,5084.394335,,,,,,,5148.106773,5122.223595,5096.340417,5084.394335,5072.448253,5046.565075,5020.681897,0,0,0,0,,,1991
2026-01-28T03:00:00+08:00,5085.8,5085.9,5080.4,5084.5,5084.579723,,,,,,,5148.03567,5122.256692,5096.477713,5084.579723,5072.681733,5046.902755,5021.123776,0,0,0,0,,,1751
2026-01-28T03:05:00+08:00,5084.6,5085.3,5078.5,5083.6,5084.64004,,,,,,,5147.848865,5122.17028,5096.491695,5084.64004,5072.788385,5047.1098,5021.431215,0,0,0,0,,,1248
2026-01-28T03:10:00+08:00,5083.3,5087.1,5080.2,5085.5,5084.836531,,,,,,,5147.809458,5122.226706,5096.643955,5084.836531,5073.029108,5047.446357,5021.863605,0,0,0,0,,,1052
2026-01-28T03:15:00+08:00,5085.1,5086.7,5083.5,5086.4,5085.083848,,,,,,,5147.788054,5122.31447,5096.840886,5085.083848,5073.326809,5047.853225,5022.379641,0,0,0,0,,,664
2026-01-28T03:20:00+08:00,5086.2,5089.1,5085.4,5088.5,5085.484629,,,,,,,5147.89453,5122.540508,5097.186485,5085.484629,5073.782772,5048.42875,5023.074727,0,0,0,0,,,815
2026-01-28T03:25:00+08:00,5088.5,5089.2,5084.5,5086,5085.620606,,,,,,,5147.72444,5122.494758,5097.265075,5085.620606,5073.976137,5048.746455,5023.516772,0,0,0,0,,,678
2026-01-28T03:30:00+08:00,5086.4,5089.7,5085.8,5087.9,5085.913381,,,,,,,5147.689896,5122.593187,5097.496477,5085.913381,5074.330284,5049.233575,5024.136866,0,0,0,0,,,815
2026-01-28T03:35:00+08:00,5087.9,5089.6,5086.7,5088.7,5086.24937,,,,,,,5147.669024,5122.717289,5097.765555,5086.24937,5074.733185,5049.78145,5024.829716,0,0,0,0,,,544
2026-01-28T03:40:00+08:00,5088.7,5091.7,5088.1,5091.5,5086.810706,,,,,,,5147.854649,5123.055547,5098.256445,5086.810706,5075.364966,5050.565864,5025.766763,0,0,0,0,,,766
2026-01-28T03:45:00+08:00,5091.5,5091.8,5088.9,5089.5,5087.163104,,,,,,,5147.806176,5123.169928,5098.53368,5087.163104,5075.792528,5051.15628,5026.520031,0,0,0,0,,,623
2026-01-28T03:50:00+08:00,5089.5,5092.8,5088.7,5092.7,5087.781537,,,,,,,5148.015142,5123.54524,5099.075338,5087.781537,5076.487736,5052.017834,5027.547932,0,0,0,0,,,878
2026-01-28T03:55:00+08:00,5092.6,5099,5092.4,5097.1,5088.769913,,,,,,,5148.618452,5124.304983,5099.991514,5088.769913,5077.548312,5053.234843,5028.921374,0,0,0,0,,,2069
2026-01-28T04:00:00+08:00,5097.3,5121.7,5096,5117.8,5091.608432,,,,,,,5151.329622,5127.067889,5102.806155,5091.608432,5080.410709,5056.148975,5031.887241,0,0,0,0,,,6406
2026-01-28T04:05:00+08:00,5117.4,5126.9,5113.9,5125.7,5095.097372,,,,,,,5154.789892,5130.539805,5106.289719,5095.097372,5083.905024,5059.654938,5035.404852,0,0,0,0,,,5024
2026-01-28T04:10:00+08:00,5125.6,5144,5123,5142,5099.966786,,,,,,,5159.821843,5135.505726,5111.189609,5099.966786,5088.743963,5064.427846,5040.111729,1,0,0,0,,,6945
2026-01-28T04:15:00+08:00,5141.4,5142.7,5131,5139.3,5104.426849,,,,,,,5164.513503,5140.1033,5115.693097,5104.426849,5093.160602,5068.750399,5044.340196,0,0,0,0,,,3868
2026-01-28T04:20:00+08:00,5139.1,5151.2,5134.8,5137.2,5108.477396,,,,,,,5168.913148,5144.361123,5119.809099,5108.477396,5097.145692,5072.593668,5048.041644,0,0,0,0,,,6789
2026-01-28T04:25:00+08:00,5138.1,5144.4,5132.6,5141.2,5112.628435,,,,,,,5173.464565,5148.749887,5124.035209,5112.628435,5101.22166,5076.506983,5051.792305,0,0,0,0,,,3259
2026-01-28T04:30:00+08:00,5141,5148.8,5132,5142.4,5116.586729,,,,,,,5177.925357,5153.006539,5128.087722,5116.586729,5105.085736,5080.166919,5055.248101,0,0,0,0,,,3786
2026-01-28T04:35:00+08:00,5142.7,5146.8,5138.4,5143,5120.277324,,,,,,,5182.107519,5156.989002,5131.870485,5120.277324,5108.684162,5083.565645,5058.447128,0,0,0,0,,,2292
2026-01-28T04:40:00+08:00,5143.6,5148.3,5133.6,5141.5,5123.482835,,,,,,,5185.861101,5160.51993,5135.17876,5123.482835,5111.78691,5086.445739,5061.104569,0,0,0,0,,,2657
2026-01-28T04:45:00+08:00,5141.5,5169,5141.5,5160.6,5128.078172,,,,,,,5191.208614,5165.561872,5139.91513,5128.078172,5116.241214,5090.594473,5064.947731,0,0,0,0,,,6152
2026-01-28T04:50:00+08:00,5160.3,5177.1,5152.1,5176.5,5133.768374,,,,,,,5197.813412,5171.795115,5145.776819,5133.768374,5121.75993,5095.741633,5069.723336,1,0,0,0,,,5708
2026-01-28T04:55:00+08:00,5176,5183.1,5166.2,5174.3,5138.883936,,,,,,,5203.894667,5177.484058,5151.073448,5138.883936,5126.694424,5100.283815,5073.873205,0,0,0,0,,,5700
2026-01-28T05:00:00+08:00,5174.9,5187.1,5169.3,5177.2,5143.85835,,,,,,,5209.885482,5183.06196,5156.238438,5143.85835,5131.478263,5104.654741,5077.831218,0,0,0,0,,,4553
2026-01-28T05:05:00+08:00,5176.8,5184.6,5172.7,5179.9,5148.664396,,,,,,,5215.676582,5188.452882,5161.229181,5148.664396,5136.099611,5108.875911,5081.65221,0,0,0,0,,,2533
2026-01-28T05:10:00+08:00,5179.8,5186.3,5172.3,5176.7,5152.759264,,,,,,,5220.741779,5193.123883,5165.505986,5152.759264,5140.012543,5112.394646,5084.776749,0,0,0,0,,,2462
2026-01-28T05:15:00+08:00,5176.3,5180.3,5173.7,5176.9,5156.446826,,,,,,,5225.289103,5197.321928,5169.354753,5156.446826,5143.538899,5115.571724,5087.604549,0,0,0,0,,,1418
2026-01-28T05:20:00+08:00,5177,5179.4,5171.2,5173.6,5159.417166,,,,,,,5229.025148,5200.746906,5172.468663,5159.417166,5146.365669,5118.087426,5089.809183,0,0,0,0,,,1546
2026-01-28T05:25:00+08:00,5173.3,5177.5,5168.5,5173.4,5161.968927,,,,,,,5232.257966,5203.703044,5175.148122,5161.968927,5148.789732,5120.234809,5091.679887,0,0,0,0,,,1585
2026-01-28T05:30:00+08:00,5173,5175.7,5170.9,5174.4,5164.241439,,,,,,,5235.078177,5206.300752,5177.523327,5164.241439,5150.95955,5122.182125,5093.404701,0,0,0,0,,,751
2026-01-28T05:35:00+08:00,5174.5,5182.1,5174,5181.3,5166.803127,,,,,,,5238.098872,5209.134975,5180.171079,5166.803127,5153.435175,5124.471279,5095.507383,0,0,0,0,,,1168
2026-01-28T05:40:00+08:00,5181,5187,5178.6,5185,5169.397094,,,,,,,5241.072488,5211.954359,5182.83623,5169.397094,5155.957957,5126.839828,5097.721699,0,0,0,0,,,1738
2026-01-28T05:45:00+08:00,5184.8,5190.8,5179.4,5189.1,5172.07594,,,,,,,5244.095145,5214.837343,5185.579541,5172.07594,5158.572339,5129.314537,5100.056735,0,0,0,0,,,2105
2026-01-28T05:50:00+08:00,5189.6,5189.6,5174.1,5175.9,5173.281567,,,,,,,5245.665357,5216.259442,5186.853528,5173.281567,5159.709606,5130.303692,5100.897777,0,0,0,0,,,1880
2026-01-28T05:55:00+08:00,5176.2,5183.1,5173.3,5180.3,5174.640446,,,,,,,5247.345227,5217.80891,5188.272593,5174.640446,5161.0083,5131.471983,5101.935666,0,0,0,0,,,1079
2026-01-28T07:00:00+08:00,5180.3,5185.1,5162,5174.2,5175.23186,,,,,,,5248.381294,5218.664337,5188.947379,5175.23186,5161.516341,5131.799384,5102.082426,0,0,0,0,,,2181
2026-01-28T07:05:00+08:00,5174.1,5177.6,5169.4,5173.9,5175.607759,,,,,,,5249.145239,5219.270638,5189.396036,5175.607759,5161.819481,5131.94488,5102.070279,0,0,0,0,,,728
2026-01-28T07:10:00+08:00,5173.9,5174,5163.5,5167.6,5175.253653,,,,,,,5249.152787,5219.131264,5189.10974,5175.253653,5161.397565,5131.376041,5101.354518,0,0,0,0,,,821
2026-01-28T07:15:00+08:00,5167.6,5169.5,5162.4,5164.1,5174.441228,,,,,,,5248.633211,5218.492718,5188.352225,5174.441228,5160.530232,5130.389739,5100.249246,0,0,0,0,,,560
2026-01-28T07:20:00+08:00,5163.9,5166.4,5156.1,5160.4,5173.212551,,,,,,,5247.673023,5217.423456,5187.17389,5173.212551,5159.251213,5129.001646,5098.752079,0,0,0,0,,,802
2026-01-28T07:25:00+08:00,5160.3,5170.6,5159.4,5167.2,5172.555396,,,,,,,5247.271832,5216.91828,5186.564728,5172.555396,5158.546065,5128.192513,5097.838961,0,0,0,0,,,829
2026-01-28T07:30:00+08:00,5167.7,5169.2,5161.5,5162.9,5171.516683,,,,,,,5246.437606,5216.000981,5185.564356,5171.516683,5157.46901,5127.032385,5096.59576,0,0,0,0,,,684
2026-01-28T07:35:00+08:00,5162.9,5164.3,5161,5163.1,5170.528214,,,,,,,5245.550268,5215.072559,5184.594849,5170.528214,5156.461578,5125.983869,5095.506159,0,0,0,0,,,334
2026-01-28T07:40:00+08:00,5163,5167,5161,5161.6,5169.447544,,,,,,,5244.505244,5214.013053,5183.520863,5169.447544,5155.374225,5124.882034,5094.389843,0,0,0,0,,,358
2026-01-28T07:45:00+08:00,5161.6,5169.1,5160.7,5167.9,5169.006695,,,,,,,5244.067346,5213.573957,5183.080567,5169.006695,5154.932823,5124.439433,5093.946043,0,0,0,0,,,453
2026-01-28T07:50:00+08:00,5167.7,5172.1,5165.3,5170,5168.831233,,,,,,,5243.848544,5213.372762,5182.896979,5168.831233,5154.765487,5124.289704,5093.813922,0,0,0,0,,,579
2026-01-28T07:55:00+08:00,5170.5,5174.6,5166.6,5169.2,5168.656428,,,,,,,5243.602203,5213.155482,5182.708761,5168.656428,5154.604095,5124.157374,5093.710653,0,0,0,0,,,651
2026-01-28T08:00:00+08:00,5169.4,5170.3,5156.4,5157.1,5167.418707,,,,,,,5242.338959,5211.902607,5181.466254,5167.418707,5153.37116,5122.934807,5092.498455,0,0,0,0,,,944
2026-01-28T08:05:00+08:00,5157.1,5165.2,5154.1,5164.5,5166.904844,,,,,,,5241.815037,5211.382771,5180.950505,5166.904844,5152.859182,5122.426916,5091.99465,0,0,0,0,,,799
2026-01-28T08:10:00+08:00,5164.4,5164.7,5159.9,5162.9,5166.321247,,,,,,,5241.163884,5210.759063,5180.354242,5166.321247,5152.288253,5121.883432,5091.478611,0,0,0,0,,,248
2026-01-28T08:15:00+08:00,5162.8,5164.1,5158.7,5161.1,5165.637105,,,,,,,5240.364736,5210.006636,5179.648536,5165.637105,5151.625674,5121.267574,5090.909473,0,0,0,0,,,413
2026-01-28T08:20:00+08:00,5161.1,5161.6,5157.5,5160.4,5164.950234,,,,,,,5239.503672,5209.216338,5178.929004,5164.950234,5150.971465,5120.68413,5090.396796,0,0,0,0,,,268
2026-01-28T08:25:00+08:00,5160.4,5160.8,5158.3,5160.3,5164.321213,,,,,,,5238.624922,5208.43904,5178.253158,5164.321213,5150.389267,5120.203385,5090.017504,0,0,0,0,,,247
2026-01-28T08:30:00+08:00,5160.4,5163.6,5160.3,5163.1,5164.007429,,,,,,,5238.001293,5207.941286,5177.881278,5164.007429,5150.133579,5120.073571,5090.013564,0,0,0,0,,,199
2026-01-28T08:35:00+08:00,5163.1,5167.7,5163,5166.3,5164.045792,,,,,,,5237.691068,5207.772675,5177.854281,5164.045792,5150.237303,5120.318909,5090.400516,0,0,0,0,,,352
2026-01-28T08:40:00+08:00,5166.5,5166.7,5163.3,5165.5,5164.058391,,,,,,,5237.305128,5207.548641,5177.792154,5164.058391,5150.324628,5120.568141,5090.811654,0,0,0,0,,,244
2026-01-28T08:45:00+08:00,5165.7,5169.8,5165.7,5167.7,5164.307248,,,,,,,5237.119898,5207.539759,5177.95962,5164.307248,5150.654875,5121.074736,5091.494597,0,0,0,0,,,359
2026-01-28T08:50:00+08:00,5167.9,5175,5167,5174.5,5165.194136,,,,,,,5237.589004,5208.178589,5178.768174,5165.194136,5151.620098,5122.209683,5092.799268,0,0,0,0,,,394
2026-01-28T08:55:00+08:00,5174.6,5177.1,5168.2,5168.7,5165.559695,,,,,,,5237.56785,5208.314537,5179.061224,5165.559695,5152.058166,5122.804854,5093.551541,0,0,0,0,,,633
2026-01-28T09:00:00+08:00,5168.5,5184.3,5164.8,5183.1,5167.230178,,,,,,,5239.013749,5209.851673,5180.689598,5167.230178,5153.770759,5124.608683,5095.446608,0,0,0,0,,,1614
2026-01-28T09:05:00+08:00,5183.1,5198.6,5178.3,5193.6,5169.852173,,,,,,,5241.580876,5212.441091,5183.301305,5169.852173,5156.403042,5127.263256,5098.123471,0,0,0,0,,,1638
2026-01-28T09:10:00+08:00,5192.7,5192.7,5171.2,5187,5171.805813,,,,,,,5243.660352,5214.469445,5185.278539,5171.805813,5158.333087,5129.142181,5099.951275,0,0,0,0,,,1548
2026-01-28T09:15:00+08:00,5186.5,5189.4,5179.3,5179.3,5172.971853,,,,,,,5244.984142,5215.72915,5186.474157,5172.971853,5159.469549,5130.214557,5100.959564,0,0,0,0,,,510
2026-01-28T09:20:00+08:00,5179.8,5187.7,5177.4,5186.5,5174.682117,,,,,,,5246.882237,5217.550938,5188.21964,5174.682117,5161.144595,5131.813296,5102.481997,0,0,0,0,,,434
2026-01-28T09:25:00+08:00,5186.1,5192.6,5178.6,5190.1,5176.604181,,,,,,,5249.059298,5219.624407,5190.189515,5176.604181,5163.018847,5133.583955,5104.149064,0,0,0,0,,,576
2026-01-28T09:30:00+08:00,5190.2,5192.1,5182.8,5184.4,5177.871237,,,,,,,5250.583763,5221.0443,5191.504836,5177.871237,5164.237638,5134.698175,5105.158711,0,0,0,0,,,449
2026-01-28T09:35:00+08:00,5184,5198,5183.2,5194.8,5179.944136,,,,,,,5252.975885,5223.306737,5193.637589,5179.944136,5166.250683,5136.581535,5106.912387,0,0,0,0,,,602
2026-01-28T09:40:00+08:00,5195.2,5211.7,5195.2,5210.9,5183.323964,,,,,,,5256.749957,5226.920647,5197.091337,5183.323964,5169.55659,5139.72728,5109.897971,0,0,0,0,,,1236
2026-01-28T09:45:00+08:00,5211.5,5219.9,5210.8,5216.7,5187.0683,,,,,,,5260.866643,5230.886066,5200.905489,5187.0683,5173.23111,5143.250533,5113.269956,0,0,0,0,,,964
2026-01-28T09:50:00+08:00,5217,5221,5212.6,5214.6,5190.420039,,,,,,,5264.555655,5234.438061,5204.320467,5190.420039,5176.519611,5146.402017,5116.284424,0,0,0,0,,,621
2026-01-28T09:55:00+08:00,5214,5215.5,5199.5,5199.9,5192.205831,,,,,,,5266.73176,5236.455602,5206.179443,5192.205831,5178.23222,5147.956061,5117.679903,0,0,0,0,,,1338
2026-01-28T10:00:00+08:00,5199.6,5212.2,5197.9,5202.8,5194.012174,,,,,,,5268.956057,5238.510105,5208.064152,5194.012174,5179.960196,5149.514244,5119.068291,0,0,0,0,,,925
2026-01-28T10:05:00+08:00,5202.8,5208.1,5197.7,5206.4,5195.916492,,,,,,,5271.255201,5240.648851,5210.0425,5195.916492,5181.790484,5151.184134,5120.577783,0,0,0,0,,,552
2026-01-28T10:10:00+08:00,5206.6,5207.9,5195.8,5204.6,5197.437799,,,,,,,5273.166491,5242.40171,5211.636929,5197.437799,5183.238669,5152.473888,5121.709106,0,0,0,0,,,501
