time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-23T15:38:45+08:00,5149.3,5150.6,5149.1,5150.3,5155.274873214957,1,85.15,5150.3170013231975,5149.825,1,-1,0,0,0,0,0,5150.368467736897,,,,,,,5162.816445747693,5157.759454680807,5152.702463613921,5150.368467736897,5148.0344718598735,5142.977480792988,5137.920489726102,0,0,0,0,,,74
2026-02-23T15:39:00+08:00,5150.1,5152.7,5150.1,5152.6,5155.113787248265,1,85.175,5150.384662074725,5151.825,1,-1,0,0,0,0,0,5150.487832965351,,,5150.1,,,,5162.971425251515,5157.899965885261,5152.828506519007,5150.487832965351,5148.147159411696,5143.075700045441,5138.004240679187,0,0,0,0,,,20
2026-02-23T15:39:15+08:00,5153.2,5153.7,5152.6,5153.3,5154.954391255118,1,85.2,5150.585796561261,5152.825,2,-1,0,0,0,0,0,5150.692403568415,,,,,,,5163.203169223633,5158.1206706762005,5153.038172128769,5150.692403568415,5148.346635008062,5143.26413646063,5138.181637913197,0,0,0,0,,,10
2026-02-23T15:39:30+08:00,5153.3,5154.6,5153.1,5154,5154.7981583790015,1,85.235,5150.864822418469,5153.825,2,-1,0,0,0,0,0,5150.973669734844,,,,,,,5163.50795944819,5158.415904252144,5153.323849056097,5150.973669734844,5148.623490413592,5143.531435217545,5138.439380021498,0,0,0,0,,,24
2026-02-23T15:39:45+08:00,5153.7,5153.7,5153.2,5153.7,5154.645551362484,-1,85.165,5151.121142013929,5153.825,2,-1,0,0,0,0,0,5151.2370065116975,,,,,,,5163.779145951545,5158.683901804106,5153.588657656669,5151.2370065116975,5148.885355366726,5143.7901112192885,5138.69486707185,0,0,0,0,,,9
2026-02-23T15:40:00+08:00,5153.1,5153.5,5153.1,5153.5,5154.498247995982,1,85.235,5151.363389403803,5153.825,2,-1,0,0,0,0,0,5151.482186521521,,,,,,,5164.015750385726,5158.923990065892,5153.832229746059,5151.482186521521,5149.132143296983,5144.040382977149,5138.948622657315,0,0,0,0,,,6
2026-02-23T15:40:15+08:00,5153.4,5154.7,5152.7,5153.8,5154.357285900609,-1,85.145,5151.634616789983,5153.825,2,-1,0,0,0,0,0,5151.750886042044,,,,,,,5164.279625231622,5159.189824935856,5154.10002464009,5151.750886042044,5149.401747443998,5144.311947148231,5139.222146852466,0,0,0,0,,,18
2026-02-23T15:40:30+08:00,5154.6,5156.6,5154.6,5155.3,5154.226208972362,1,85.215,5152.049824482679,5155.325,3,-1,0,0,0,0,0,5152.143765027164,,,,,,,5164.6717054249175,5159.58222963833,5154.492753851742,5152.143765027164,5149.794776202585,5144.705300415997,5139.61582462941,0,0,0,0,,,26
2026-02-23T15:40:45+08:00,5154.9,5156.1,5154.9,5155.4,5154.105782337319,-1,85.175,5152.448180636911,5155.325,3,-1,0,0,0,0,0,5152.528552582717,,,,,,,5165.050315477251,5159.963349301346,5154.876383125442,5152.528552582717,5150.180722039991,5145.093755864087,5140.006789688182,0,0,0,0,,,18
2026-02-23T15:41:00+08:00,5155,5156.4,5154.9,5155.1,5153.995317550861,1,85.285,5152.8186900197725,5155.325,3,1,0,0,0,1,0,5152.865008518553,,,,,,,5165.379302849575,5160.295370777597,5155.211438705619,5152.865008518553,5150.518578331486,5145.434646259509,5140.350714187531,0,0,0,0,,,24
